INCIDENT_DATE,INCIDENT_HOUR,INCIDENT_ID,OFFENSE_ID,OFFENSE_NAME,AGENCY_ID,Day,School,SEASON
2017-07-13 04:00:00,4:00:00,94399032,117000781,False Pretenses/Swindle/Confidence Game,9040,3,michigan,Summer
2017-03-09 00:00:00,0:00:00,90103577,112107043,All Other Larceny,9040,3,michigan,Winter
2017-09-05 12:00:00,12:00:00,93935744,116480883,All Other Larceny,8554,1,michigan state,Summer
2019-06-09 09:00:00,9:00:00,115979293,140810386,Weapon Law Violations,8554,6,michigan state,Spring
2019-06-09 09:00:00,9:00:00,115979293,140810385,Drug/Narcotic Violations,8554,6,michigan state,Spring
2019-10-21 14:00:00,14:00:00,119971174,145361839,False Pretenses/Swindle/Confidence Game,8554,0,michigan state,Fall
2019-10-20 02:00:00,2:00:00,117820590,142945397,Motor Vehicle Theft,8554,6,michigan state,Fall
2019-03-29 15:00:00,15:00:00,114283767,139524785,Burglary/Breaking & Entering,8554,4,michigan state,Spring
2019-11-09 18:00:00,18:00:00,117820396,142945164,Theft From Motor Vehicle,8554,5,michigan state,Fall
2019-07-09 11:00:00,11:00:00,114296309,139532451,Theft From Building,9040,1,michigan,Summer
2019-05-03 12:00:00,12:00:00,114293129,139524349,All Other Larceny,8554,4,michigan state,Spring
2019-10-13 22:00:00,22:00:00,117820408,142958956,Intimidation,8554,6,michigan state,Fall
2019-06-17 11:00:00,11:00:00,114296702,139532866,Theft From Building,9040,0,michigan,Spring
2019-11-17 23:00:00,23:00:00,118826280,144058433,Intimidation,8554,6,michigan state,Fall
2017-02-15 19:00:00,19:00:00,89294107,111181288,Theft From Building,8554,2,michigan state,Winter
2017-10-10 22:00:00,22:00:00,94030948,116585707,Theft From Building,9040,1,michigan,Fall
2019-04-03 20:00:00,20:00:00,114290947,139532333,Theft From Building,9040,2,michigan,Spring
2019-07-17 20:00:00,20:00:00,115984770,140810407,Shoplifting,8554,2,michigan state,Summer
2019-06-01 16:00:00,16:00:00,114290889,139532263,Simple Assault,9040,5,michigan,Spring
2019-04-15 21:00:00,21:00:00,114285754,139532756,Theft From Building,9040,0,michigan,Spring
2019-11-17 09:00:00,9:00:00,118824221,144059868,Destruction/Damage/Vandalism of Property,9040,6,michigan,Fall
2019-07-02 00:00:00,0:00:00,114293004,139524249,Theft From Building,8554,1,michigan state,Summer
2017-04-03 15:00:00,15:00:00,95068790,117767022,Rape,8554,0,michigan state,Spring
2019-11-07 11:00:00,11:00:00,118822771,144058328,All Other Larceny,8554,3,michigan state,Fall
2019-07-30 01:00:00,1:00:00,114301614,139533011,Intimidation,9040,1,michigan,Summer
2019-07-31 13:00:00,13:00:00,114301640,139533050,Theft From Building,9040,2,michigan,Summer
2019-06-07 09:00:00,9:00:00,114285616,139530424,Motor Vehicle Theft,9040,4,michigan,Spring
2017-03-06 15:00:00,15:00:00,90077112,112077347,Identity Theft,8554,0,michigan state,Winter
2019-12-02 12:00:00,12:00:00,118815631,144058313,False Pretenses/Swindle/Confidence Game,8554,0,michigan state,Fall
2019-04-11 10:00:00,10:00:00,114285673,139532592,Theft From Building,9040,3,michigan,Spring
2019-04-24 17:00:00,17:00:00,118824013,144059647,Theft From Building,9040,2,michigan,Spring
2017-11-25 22:00:00,22:00:00,95130230,117835866,Drug/Narcotic Violations,9040,5,michigan,Fall
2017-05-01 23:00:00,23:00:00,93935560,116480680,Motor Vehicle Theft,8554,0,michigan state,Spring
2017-01-26 08:00:00,8:00:00,92305596,114633679,Burglary/Breaking & Entering,8554,3,michigan state,Winter
2019-09-04 08:00:00,8:00:00,115984762,140821690,Theft From Motor Vehicle,8554,2,michigan state,Summer
2019-05-09 13:00:00,13:00:00,114293372,139524528,All Other Larceny,8554,3,michigan state,Spring
2019-11-01 22:00:00,22:00:00,118826119,144058298,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Fall
2017-04-01 00:00:00,0:00:00,93124064,115565240,Assisting or Promoting Prostitution,8554,5,michigan state,Spring
2017-02-07 00:00:00,0:00:00,89348606,111240347,Intimidation,9040,1,michigan,Winter
2017-04-24 17:00:00,17:00:00,93506760,115987966,All Other Larceny,9040,0,michigan,Spring
2017-09-11 21:00:00,21:00:00,94030999,116585761,Theft From Building,9040,0,michigan,Summer
2019-05-18 20:00:00,20:00:00,120518822,145996241,Drug/Narcotic Violations,9040,5,michigan,Spring
2019-12-10 12:00:00,12:00:00,118827089,144062223,Intimidation,9040,1,michigan,Fall
2017-01-26 12:00:00,12:00:00,88829061,110639138,Drug/Narcotic Violations,9040,3,michigan,Winter
2017-01-20 17:00:00,17:00:00,88829028,110639104,Theft From Building,9040,4,michigan,Winter
2017-04-29 00:00:00,0:00:00,92305811,114633919,Destruction/Damage/Vandalism of Property,8554,5,michigan state,Spring
2017-04-09 02:00:00,2:00:00,93400963,115871447,Drug/Narcotic Violations,8554,6,michigan state,Spring
2019-08-31 00:00:00,0:00:00,115979537,140822058,Theft From Motor Vehicle,8554,5,michigan state,Summer
2019-08-20 17:00:00,17:00:00,119966375,145353788,All Other Larceny,8554,1,michigan state,Summer
2019-05-23 11:00:00,11:00:00,119963157,145362094,Theft From Building,9040,3,michigan,Spring
2019-06-11 21:00:00,21:00:00,114296470,139536203,Theft From Motor Vehicle,9040,1,michigan,Spring
2017-07-05 11:00:00,11:00:00,93124195,115565378,Theft From Building,8554,2,michigan state,Summer
2019-06-03 18:00:00,18:00:00,115979278,140819172,Theft From Building,8554,0,michigan state,Spring
2019-10-11 07:00:00,7:00:00,119963144,145354220,Theft From Building,9040,4,michigan,Fall
2019-12-02 19:00:00,19:00:00,118815625,144058306,Burglary/Breaking & Entering,8554,0,michigan state,Fall
2019-06-21 16:00:00,16:00:00,114285920,139531079,Theft From Building,9040,4,michigan,Summer
2017-11-13 23:00:00,23:00:00,96301906,119188524,False Pretenses/Swindle/Confidence Game,8554,0,michigan state,Fall
2017-11-28 12:00:00,12:00:00,94399161,117000911,Credit Card/Automated Teller Machine Fraud,9040,1,michigan,Fall
2019-08-21 10:00:00,10:00:00,115984874,140821804,Embezzlement,8554,2,michigan state,Summer
2019-08-19 12:00:00,12:00:00,115987994,140811057,Theft From Building,9040,0,michigan,Summer
2019-05-28 10:00:00,10:00:00,114296848,139532999,Theft From Motor Vehicle,9040,1,michigan,Spring
2019-09-26 19:00:00,19:00:00,118826321,144061380,Motor Vehicle Theft,8554,3,michigan state,Fall
2017-02-17 15:00:00,15:00:00,100251940,123700415,Drug/Narcotic Violations,8554,4,michigan state,Winter
2017-09-12 18:00:00,18:00:00,101075535,124645192,All Other Larceny,8554,1,michigan state,Summer
2017-09-12 18:00:00,18:00:00,101075535,124645193,Credit Card/Automated Teller Machine Fraud,8554,1,michigan state,Summer
2017-12-06 11:00:00,11:00:00,96011793,118856100,Simple Assault,8554,2,michigan state,Fall
2017-11-14 02:00:00,2:00:00,94399079,117000832,Extortion/Blackmail,9040,1,michigan,Fall
2017-03-05 21:00:00,21:00:00,90103558,112107025,Theft From Building,9040,6,michigan,Winter
2017-01-10 12:00:00,12:00:00,101577364,125225434,Impersonation,8554,1,michigan state,Winter
2017-01-13 08:00:00,8:00:00,88829020,110639099,Theft From Building,9040,4,michigan,Winter
2017-02-14 16:00:00,16:00:00,89348628,111240371,Theft From Building,9040,1,michigan,Winter
2017-06-12 08:00:00,8:00:00,93506554,115987745,All Other Larceny,9040,0,michigan,Spring
2017-03-29 00:00:00,0:00:00,94351293,116948206,Drug/Narcotic Violations,8554,2,michigan state,Spring
2017-11-03 19:00:00,19:00:00,95068920,117767181,Simple Assault,8554,4,michigan state,Fall
2017-03-27 08:00:00,8:00:00,90103629,112107083,Identity Theft,9040,0,michigan,Spring
2019-11-23 15:00:00,15:00:00,119966402,145353812,Burglary/Breaking & Entering,8554,5,michigan state,Fall
2019-09-13 11:00:00,11:00:00,118815646,144051168,Theft From Building,8554,4,michigan state,Summer
2019-03-09 14:00:00,14:00:00,114296123,139532244,Simple Assault,9040,5,michigan,Winter
2019-04-01 14:00:00,14:00:00,114290891,139530219,Theft From Building,9040,0,michigan,Spring
2019-04-24 17:00:00,17:00:00,114301692,139531056,Theft From Building,9040,2,michigan,Spring
2019-04-24 17:00:00,17:00:00,114301692,139531057,Credit Card/Automated Teller Machine Fraud,9040,2,michigan,Spring
2017-01-04 22:00:00,22:00:00,88828981,110639059,Pocket-picking,9040,2,michigan,Winter
2017-02-06 09:00:00,9:00:00,89348612,111240349,Destruction/Damage/Vandalism of Property,9040,0,michigan,Winter
2019-11-01 12:00:00,12:00:00,121215573,146775277,Intimidation,9040,4,michigan,Fall
2019-11-06 14:00:00,14:00:00,118827104,144066700,Theft From Building,9040,2,michigan,Fall
2017-03-24 12:00:00,12:00:00,93400955,115871436,Identity Theft,8554,4,michigan state,Spring
2017-04-03 14:00:00,14:00:00,91092018,113246711,Theft From Building,9040,0,michigan,Spring
2017-07-02 11:00:00,11:00:00,93124197,115565375,Theft From Building,8554,6,michigan state,Summer
2017-02-12 21:00:00,21:00:00,89348620,111240361,Theft From Building,9040,6,michigan,Winter
2017-01-12 14:00:00,14:00:00,88829003,110639074,Embezzlement,9040,3,michigan,Winter
2017-10-30 00:00:00,0:00:00,94031024,116585790,Theft From Building,9040,0,michigan,Fall
2017-07-03 17:00:00,17:00:00,93124199,115565380,All Other Larceny,8554,0,michigan state,Summer
2019-09-12 13:00:00,13:00:00,115988026,140820042,Theft From Building,9040,3,michigan,Summer
2019-01-10 16:00:00,16:00:00,114292967,139524215,All Other Larceny,8554,3,michigan state,Winter
2017-03-11 00:00:00,0:00:00,90103566,112107034,Destruction/Damage/Vandalism of Property,9040,5,michigan,Winter
2019-09-09 13:00:00,13:00:00,115991202,140820002,Simple Assault,9040,0,michigan,Summer
2017-12-19 09:00:00,9:00:00,95069148,117767459,Pornography/Obscene Material,8554,1,michigan state,Fall
2017-09-13 21:00:00,21:00:00,94351336,116948257,Wire Fraud,8554,2,michigan state,Summer
2017-06-22 18:00:00,18:00:00,93506572,115987766,Fondling,9040,3,michigan,Summer
2017-12-25 00:00:00,0:00:00,95130320,117835956,False Pretenses/Swindle/Confidence Game,9040,0,michigan,Winter
2017-10-22 23:00:00,23:00:00,94030993,116585753,Intimidation,9040,6,michigan,Fall
2019-08-31 23:00:00,23:00:00,118822781,144058340,Theft From Motor Vehicle,8554,5,michigan state,Summer
2017-10-21 15:00:00,15:00:00,95068941,117767172,All Other Larceny,8554,5,michigan state,Fall
2017-10-21 15:00:00,15:00:00,95068941,117767160,Aggravated Assault,8554,5,michigan state,Fall
2019-08-12 16:00:00,16:00:00,114293147,139524358,Motor Vehicle Theft,8554,0,michigan state,Summer
2019-05-09 12:00:00,12:00:00,114288377,139524592,Intimidation,8554,3,michigan state,Spring
2019-11-26 12:00:00,12:00:00,119201933,144460402,Counterfeiting/Forgery,9040,1,michigan,Fall
2017-08-31 13:00:00,13:00:00,93506775,115987985,All Other Larceny,9040,3,michigan,Summer
2017-02-21 14:00:00,14:00:00,89294117,111181299,Destruction/Damage/Vandalism of Property,8554,1,michigan state,Winter
2017-01-26 12:00:00,12:00:00,88829056,110639140,Theft From Building,9040,3,michigan,Winter
2017-09-28 19:00:00,19:00:00,98332088,121527671,Drug/Narcotic Violations,8554,3,michigan state,Fall
2017-10-03 09:00:00,9:00:00,93936377,116481476,Counterfeiting/Forgery,8554,1,michigan state,Fall
2017-12-20 08:00:00,8:00:00,96339827,119231968,Simple Assault,9040,2,michigan,Fall
2019-09-10 19:00:00,19:00:00,117837653,142949330,Theft From Building,9040,1,michigan,Summer
2019-08-06 02:00:00,2:00:00,118827103,144059663,Impersonation,9040,1,michigan,Summer
2017-11-14 18:00:00,18:00:00,94399088,117000838,All Other Larceny,9040,1,michigan,Fall
2017-02-19 09:00:00,9:00:00,96301852,119188465,Theft From Building,8554,6,michigan state,Winter
2019-10-25 21:00:00,21:00:00,119188936,144457221,Theft From Motor Vehicle,8554,4,michigan state,Fall
2019-09-09 00:00:00,0:00:00,117820262,142945010,Wire Fraud,8554,0,michigan state,Summer
2019-08-01 16:00:00,16:00:00,114296115,139532234,Theft From Building,9040,3,michigan,Summer
2019-06-13 15:00:00,15:00:00,114285756,139536272,Burglary/Breaking & Entering,9040,3,michigan,Spring
2017-01-01 14:00:00,14:00:00,88828978,110639054,Theft From Building,9040,6,michigan,Winter
2017-06-04 00:00:00,0:00:00,93124153,115565330,Drug/Narcotic Violations,8554,6,michigan state,Spring
2017-05-29 16:00:00,16:00:00,93506517,115987712,Burglary/Breaking & Entering,9040,0,michigan,Spring
2017-11-09 09:00:00,9:00:00,95068969,117767225,Theft From Building,8554,3,michigan state,Fall
2017-05-05 20:00:00,20:00:00,93401023,115871512,Credit Card/Automated Teller Machine Fraud,8554,4,michigan state,Spring
2017-05-05 20:00:00,20:00:00,93401023,115871504,Theft From Motor Vehicle,8554,4,michigan state,Spring
2017-07-11 22:00:00,22:00:00,96011735,118856031,Drug/Narcotic Violations,8554,1,michigan state,Summer
2017-09-04 09:00:00,9:00:00,98332095,121527675,Drug/Narcotic Violations,8554,0,michigan state,Summer
2019-05-01 09:00:00,9:00:00,114290866,139532242,All Other Larceny,9040,2,michigan,Spring
2019-06-05 10:00:00,10:00:00,114296229,139530311,All Other Larceny,9040,2,michigan,Spring
2019-03-15 12:00:00,12:00:00,114293277,139518911,All Other Larceny,8554,4,michigan state,Winter
2019-10-16 23:00:00,23:00:00,121873415,147523733,False Pretenses/Swindle/Confidence Game,9040,2,michigan,Fall
2019-11-09 18:00:00,18:00:00,118822786,144066178,Motor Vehicle Theft,8554,5,michigan state,Fall
2019-11-09 18:00:00,18:00:00,118822786,144061215,Stolen Property Offenses,8554,5,michigan state,Fall
2017-11-13 09:00:00,9:00:00,95068978,117767245,Simple Assault,8554,0,michigan state,Fall
2017-03-11 00:00:00,0:00:00,93506449,115987640,Intimidation,9040,5,michigan,Winter
2017-04-29 00:00:00,0:00:00,92305832,114633936,Drug/Narcotic Violations,8554,5,michigan state,Spring
2017-06-04 00:00:00,0:00:00,93124144,115565326,Drug/Narcotic Violations,8554,6,michigan state,Spring
2017-07-13 10:00:00,10:00:00,99635703,122984026,Theft From Building,9040,3,michigan,Summer
2019-07-31 17:00:00,17:00:00,115984858,140821786,All Other Larceny,8554,2,michigan state,Summer
2019-06-12 10:00:00,10:00:00,114288189,139527054,Theft From Building,8554,2,michigan state,Spring
2017-07-06 12:00:00,12:00:00,93124194,115565376,Theft From Building,8554,3,michigan state,Summer
2017-06-09 02:00:00,2:00:00,93506532,115987729,Drug/Narcotic Violations,9040,4,michigan,Spring
2017-12-04 20:00:00,20:00:00,95130270,117835875,Robbery,9040,0,michigan,Fall
2019-10-27 15:00:00,15:00:00,118815668,144066190,Rape,8554,6,michigan state,Fall
2019-09-07 04:00:00,4:00:00,115979911,140819991,Drug/Narcotic Violations,9040,5,michigan,Summer
2019-11-09 19:00:00,19:00:00,117830722,142958972,Destruction/Damage/Vandalism of Property,8554,5,michigan state,Fall
2019-10-17 09:00:00,9:00:00,117841861,142949459,Theft From Building,9040,3,michigan,Fall
2019-12-15 22:00:00,22:00:00,119201948,144460415,Stolen Property Offenses,9040,6,michigan,Fall
2017-12-21 10:00:00,10:00:00,95130290,117835928,Identity Theft,9040,3,michigan,Winter
2017-05-26 00:00:00,0:00:00,96011748,118856050,Identity Theft,8554,4,michigan state,Spring
2017-02-20 16:00:00,16:00:00,93123948,115565121,Theft From Building,8554,0,michigan state,Winter
2017-10-23 09:00:00,9:00:00,93936520,116481723,All Other Larceny,8554,0,michigan state,Fall
2019-11-16 13:00:00,13:00:00,118824148,144062316,Simple Assault,9040,5,michigan,Fall
2019-07-30 21:00:00,21:00:00,114288473,139524708,Theft From Building,8554,1,michigan state,Summer
2019-04-22 10:00:00,10:00:00,114296807,139530916,Theft From Building,9040,0,michigan,Spring
2019-06-21 14:00:00,14:00:00,114285883,139531022,Destruction/Damage/Vandalism of Property,9040,4,michigan,Summer
2017-04-28 00:00:00,0:00:00,101598299,125248131,Fondling,9040,4,michigan,Spring
2017-08-07 11:00:00,11:00:00,101781619,125441016,Motor Vehicle Theft,8554,0,michigan state,Summer
2017-07-11 08:00:00,8:00:00,93124224,115565408,Drug/Narcotic Violations,8554,1,michigan state,Summer
2017-01-12 18:00:00,18:00:00,88829000,110639079,Destruction/Damage/Vandalism of Property,9040,3,michigan,Winter
2017-09-09 12:00:00,12:00:00,93935891,116481042,Theft From Building,8554,5,michigan state,Summer
2017-12-04 09:00:00,9:00:00,94507346,117122508,Theft From Building,9040,0,michigan,Fall
2019-08-29 12:00:00,12:00:00,115991378,140823432,Simple Assault,9040,3,michigan,Summer
2019-07-10 21:00:00,21:00:00,119966368,145358204,Simple Assault,8554,2,michigan state,Summer
2019-07-10 21:00:00,21:00:00,119966368,145353777,Pornography/Obscene Material,8554,2,michigan state,Summer
2019-04-22 15:00:00,15:00:00,114301629,139536387,All Other Larceny,9040,0,michigan,Spring
2019-08-03 15:00:00,15:00:00,114290910,139520973,Theft From Motor Vehicle,9040,5,michigan,Summer
2017-01-21 14:00:00,14:00:00,88829031,110639112,Drug/Narcotic Violations,9040,5,michigan,Winter
2017-09-25 15:00:00,15:00:00,96050174,118898449,False Pretenses/Swindle/Confidence Game,9040,0,michigan,Fall
2017-03-03 13:00:00,13:00:00,90077099,112077338,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Winter
2019-09-27 11:00:00,11:00:00,119196666,144466707,False Pretenses/Swindle/Confidence Game,8554,4,michigan state,Fall
2019-08-27 02:00:00,2:00:00,118826135,144056165,Destruction/Damage/Vandalism of Property,8554,1,michigan state,Summer
2019-10-03 18:00:00,18:00:00,117830553,142945048,Theft From Building,8554,3,michigan state,Fall
2019-01-10 12:00:00,12:00:00,105139942,129273145,All Other Larceny,8554,3,michigan state,Winter
2019-09-05 09:00:00,9:00:00,115984777,140810413,Destruction/Damage/Vandalism of Property,8554,3,michigan state,Summer
2019-09-22 11:00:00,11:00:00,117820418,142958977,All Other Larceny,8554,6,michigan state,Fall
2019-07-12 18:00:00,18:00:00,114301180,139530483,All Other Larceny,9040,4,michigan,Summer
2019-05-17 19:00:00,19:00:00,114285730,139532687,Simple Assault,9040,4,michigan,Spring
2019-11-14 11:00:00,11:00:00,121448489,147037245,Intimidation,8554,3,michigan state,Fall
2017-04-25 13:00:00,13:00:00,92305782,114633893,All Other Larceny,8554,1,michigan state,Spring
2017-12-02 06:00:00,6:00:00,95069070,117767354,Theft From Building,8554,5,michigan state,Fall
2017-10-28 02:00:00,2:00:00,96011773,118856078,Simple Assault,8554,5,michigan state,Fall
2017-11-10 19:00:00,19:00:00,95130244,117835887,Theft From Motor Vehicle,9040,4,michigan,Fall
2017-02-04 21:00:00,21:00:00,89348597,111240338,Drug/Narcotic Violations,9040,5,michigan,Winter
2017-04-19 22:00:00,22:00:00,93124071,115565247,Drug/Narcotic Violations,8554,2,michigan state,Spring
2017-06-02 07:00:00,7:00:00,98894815,122161507,Motor Vehicle Theft,9040,4,michigan,Spring
2019-06-18 16:00:00,16:00:00,114296775,139536347,Theft From Building,9040,1,michigan,Spring
2017-10-26 17:00:00,17:00:00,96011783,118856087,Theft of Motor Vehicle Parts or Accessories,8554,3,michigan state,Fall
2017-12-18 20:00:00,20:00:00,95130256,117835892,Theft From Motor Vehicle,9040,0,michigan,Fall
2017-09-03 03:00:00,3:00:00,99013304,122292656,Drug/Narcotic Violations,8554,6,michigan state,Summer
2019-09-19 10:00:00,10:00:00,117820374,142945135,All Other Larceny,8554,3,michigan state,Summer
2019-01-12 20:00:00,20:00:00,114285461,139532231,Robbery,9040,5,michigan,Winter
2019-01-12 20:00:00,20:00:00,114285461,139520929,Drug/Narcotic Violations,9040,5,michigan,Winter
2019-01-12 20:00:00,20:00:00,114285461,139530169,Aggravated Assault,9040,5,michigan,Winter
2019-12-11 10:00:00,10:00:00,118827221,144062370,Destruction/Damage/Vandalism of Property,9040,2,michigan,Fall
2017-09-03 12:00:00,12:00:00,94030754,116585505,Theft From Building,9040,6,michigan,Summer
2017-04-13 09:00:00,9:00:00,91092102,113246799,Theft From Building,9040,3,michigan,Spring
2019-05-01 10:00:00,10:00:00,118815619,144051138,Theft From Building,8554,2,michigan state,Spring
2019-05-01 10:00:00,10:00:00,118815619,144051141,Stolen Property Offenses,8554,2,michigan state,Spring
2019-10-11 16:00:00,16:00:00,117841807,142961721,Theft From Building,9040,4,michigan,Fall
2019-12-18 11:00:00,11:00:00,119966822,145358730,Theft From Building,9040,2,michigan,Fall
2019-09-15 04:00:00,4:00:00,121200748,146770393,Fondling,8554,6,michigan state,Summer
2019-03-29 22:00:00,22:00:00,114301155,139532526,Simple Assault,9040,4,michigan,Spring
2019-08-19 23:00:00,23:00:00,120003302,145412496,Motor Vehicle Theft,9040,0,michigan,Summer
2017-09-02 00:00:00,0:00:00,95130310,117835951,Sodomy,9040,5,michigan,Summer
2017-06-12 22:00:00,22:00:00,96050167,118898440,Drug/Narcotic Violations,9040,0,michigan,Spring
2017-08-26 22:00:00,22:00:00,98332412,121528040,Drug/Narcotic Violations,8554,5,michigan state,Summer
2017-01-17 13:00:00,13:00:00,88807451,110615478,Theft From Building,8554,1,michigan state,Winter
2017-02-04 20:00:00,20:00:00,89294060,111181240,Theft From Building,8554,5,michigan state,Winter
2019-08-28 10:00:00,10:00:00,115991344,140820114,Destruction/Damage/Vandalism of Property,9040,2,michigan,Summer
2019-12-05 11:00:00,11:00:00,120522245,145990490,Theft From Building,8554,3,michigan state,Fall
2019-12-05 11:00:00,11:00:00,120522245,145990489,Hacking/Computer Invasion,8554,3,michigan state,Fall
2017-12-28 09:00:00,9:00:00,95069162,117767470,Identity Theft,8554,3,michigan state,Winter
2017-07-05 00:00:00,0:00:00,93506644,115987841,False Pretenses/Swindle/Confidence Game,9040,2,michigan,Summer
2017-03-25 03:00:00,3:00:00,90103597,112107066,Drug/Narcotic Violations,9040,5,michigan,Spring
2019-02-26 16:00:00,16:00:00,114288265,139518926,Simple Assault,8554,1,michigan state,Winter
2017-09-16 11:00:00,11:00:00,94030819,116585562,Theft From Building,9040,5,michigan,Summer
2017-04-21 16:00:00,16:00:00,93506405,115987586,Theft From Building,9040,4,michigan,Spring
2017-03-31 14:00:00,14:00:00,93124022,115565199,Theft of Motor Vehicle Parts or Accessories,8554,4,michigan state,Spring
2017-03-29 22:00:00,22:00:00,93124023,115565198,All Other Larceny,8554,2,michigan state,Spring
2017-09-29 17:00:00,17:00:00,94399058,117000803,False Pretenses/Swindle/Confidence Game,9040,4,michigan,Fall
2019-10-30 13:00:00,13:00:00,118826230,144066226,Theft From Building,8554,2,michigan state,Fall
2017-10-21 00:00:00,0:00:00,101572469,125221287,Embezzlement,8554,5,michigan state,Fall
2017-10-08 00:00:00,0:00:00,94399047,117000791,False Pretenses/Swindle/Confidence Game,9040,6,michigan,Fall
2017-04-28 23:00:00,23:00:00,96011730,118856025,Simple Assault,8554,4,michigan state,Spring
2019-07-01 07:00:00,7:00:00,115979280,140819171,All Other Larceny,8554,0,michigan state,Summer
2019-12-01 06:00:00,6:00:00,118822742,144058297,Intimidation,8554,6,michigan state,Fall
2017-01-23 11:00:00,11:00:00,88807458,110615484,Destruction/Damage/Vandalism of Property,8554,0,michigan state,Winter
2017-12-03 00:00:00,0:00:00,95069060,117767341,Credit Card/Automated Teller Machine Fraud,8554,6,michigan state,Fall
2017-04-14 15:00:00,15:00:00,96011744,118856040,Drug/Narcotic Violations,8554,4,michigan state,Spring
2017-08-29 10:00:00,10:00:00,95068786,117767020,Rape,8554,1,michigan state,Summer
2017-03-07 15:00:00,15:00:00,90077107,112077343,Shoplifting,8554,1,michigan state,Winter
2017-04-26 12:00:00,12:00:00,92305787,114633902,All Other Larceny,8554,2,michigan state,Spring
2019-12-14 13:00:00,13:00:00,119971181,145361841,Theft From Building,8554,5,michigan state,Fall
2019-04-18 09:00:00,9:00:00,114301472,139530827,Drug/Narcotic Violations,9040,3,michigan,Spring
2017-04-28 18:00:00,18:00:00,93506424,115987607,All Other Larceny,9040,4,michigan,Spring
2017-12-18 00:00:00,0:00:00,95130314,117835952,Theft From Building,9040,0,michigan,Fall
2017-09-27 20:00:00,20:00:00,96011757,118856051,Drug/Narcotic Violations,8554,2,michigan state,Fall
2017-02-25 20:00:00,20:00:00,89294127,111181307,Theft From Motor Vehicle,8554,5,michigan state,Winter
2017-08-20 08:00:00,8:00:00,94030786,116585539,Theft From Building,9040,6,michigan,Summer
2017-12-21 22:00:00,22:00:00,99611114,122950369,Drug/Narcotic Violations,8554,3,michigan state,Winter
2019-09-30 10:00:00,10:00:00,117841792,142966199,Theft From Building,9040,0,michigan,Fall
2019-06-06 09:00:00,9:00:00,114296294,139532427,Theft From Building,9040,3,michigan,Spring
2019-07-29 20:00:00,20:00:00,115984839,140821757,All Other Larceny,8554,0,michigan state,Summer
2019-09-25 11:00:00,11:00:00,118827262,144062404,False Pretenses/Swindle/Confidence Game,9040,2,michigan,Fall
2019-12-23 03:00:00,3:00:00,119202053,144472806,Fondling,9040,0,michigan,Winter
2017-08-17 20:00:00,20:00:00,93506700,115987901,Destruction/Damage/Vandalism of Property,9040,3,michigan,Summer
2017-02-07 08:00:00,8:00:00,89294098,111181279,Drug/Narcotic Violations,8554,1,michigan state,Winter
2017-12-08 17:00:00,17:00:00,94507361,117122524,Simple Assault,9040,4,michigan,Fall
2017-03-28 09:00:00,9:00:00,93124019,115565194,Burglary/Breaking & Entering,8554,1,michigan state,Spring
2019-04-25 11:00:00,11:00:00,119966389,145358239,All Other Larceny,8554,3,michigan state,Spring
2017-08-03 08:00:00,8:00:00,94351313,116948231,Drug/Narcotic Violations,8554,3,michigan state,Summer
2017-04-21 15:00:00,15:00:00,91092138,113246838,Theft From Building,9040,4,michigan,Spring
2017-01-05 20:00:00,20:00:00,89348672,111240413,Destruction/Damage/Vandalism of Property,9040,3,michigan,Winter
2017-11-03 16:00:00,16:00:00,94399059,117000808,Theft From Building,9040,4,michigan,Fall
2017-09-24 01:00:00,1:00:00,94030868,116585624,Burglary/Breaking & Entering,9040,6,michigan,Fall
2019-08-12 14:00:00,14:00:00,114296094,139530156,Intimidation,9040,0,michigan,Summer
2019-06-12 08:00:00,8:00:00,114301269,139530582,Destruction/Damage/Vandalism of Property,9040,2,michigan,Spring
2019-11-04 16:00:00,16:00:00,117837723,142961084,Fondling,9040,0,michigan,Fall
2017-04-06 13:00:00,13:00:00,93124034,115565207,Theft From Building,8554,3,michigan state,Spring
2017-10-22 15:00:00,15:00:00,96011785,118856089,Theft of Motor Vehicle Parts or Accessories,8554,6,michigan state,Fall
2017-11-27 18:00:00,18:00:00,95069081,117767378,Motor Vehicle Theft,8554,0,michigan state,Fall
2017-11-05 12:00:00,12:00:00,98332293,121527914,Simple Assault,8554,6,michigan state,Fall
2017-12-22 14:00:00,14:00:00,96301904,119188523,Intimidation,8554,4,michigan state,Winter
2017-12-23 15:00:00,15:00:00,95069160,117767463,Drug/Narcotic Violations,8554,5,michigan state,Winter
2017-03-31 13:00:00,13:00:00,90103624,112107094,Theft From Motor Vehicle,9040,4,michigan,Spring
2019-07-25 07:00:00,7:00:00,115991152,140823186,Simple Assault,9040,3,michigan,Summer
2019-05-02 00:00:00,0:00:00,118827092,144059651,All Other Larceny,9040,3,michigan,Spring
2017-12-30 17:00:00,17:00:00,101779673,125448860,Drug/Narcotic Violations,8554,5,michigan state,Winter
2017-02-06 02:00:00,2:00:00,89348598,111240342,Animal Cruelty,9040,0,michigan,Winter
2017-08-18 20:00:00,20:00:00,93506713,115987907,Drug/Narcotic Violations,9040,4,michigan,Summer
2017-04-10 01:00:00,1:00:00,91497549,113715302,Intimidation,9040,0,michigan,Spring
