INCIDENT_DATE,INCIDENT_HOUR,INCIDENT_ID,NAME,AGENCY_ID,Day
2017-10-21,18.0,93936578,Drug/Narcotic Violations,8554,Saturday
2017-08-31,22.0,93935677,Extortion/Blackmail,8554,Thursday
2017-10-05,13.0,94351412,All Other Larceny,8554,Thursday
2017-11-28,16.0,94351553,Identity Theft,8554,Tuesday
2017-06-02,0.0,93401318,Identity Theft,8554,Friday
2017-10-23,10.0,94351381,All Other Larceny,8554,Monday
2017-06-15,22.0,93401144,All Other Larceny,8554,Thursday
2017-08-10,16.0,93506691,Theft From Building,9040,Thursday
2017-10-23,22.0,94030992,Theft From Building,9040,Monday
2017-09-21,19.0,94030847,Theft From Building,9040,Thursday
2017-08-30,7.0,93401761,All Other Larceny,8554,Wednesday
2017-10-11,14.0,94030996,Theft From Building,9040,Wednesday
2017-06-27,17.0,93506571,Destruction/Damage/Vandalism of Property,9040,Tuesday
2017-02-17,13.0,89348666,Theft From Motor Vehicle,9040,Friday
2017-03-16,7.0,90103602,Theft From Building,9040,Thursday
2017-02-24,17.0,90077106,Fondling,8554,Friday
2017-03-20,10.0,93124007,All Other Larceny,8554,Monday
2017-01-18,0.0,93506349,Theft From Building,9040,Wednesday
2017-08-31,12.0,93401806,Theft From Building,8554,Thursday
2017-06-29,20.0,93506586,Destruction/Damage/Vandalism of Property,9040,Thursday
2017-03-22,14.0,90103589,All Other Larceny,9040,Wednesday
2017-07-17,9.0,99639756,Destruction/Damage/Vandalism of Property,9040,Monday
2017-01-23,12.0,88829047,Theft From Building,9040,Monday
2017-05-26,20.0,93506520,Credit Card/Automated Teller Machine Fraud,9040,Friday
2017-06-20,21.0,94030701,All Other Larceny,9040,Tuesday
2017-11-09,10.0,94399087,Theft From Building,9040,Thursday
2017-04-06,0.0,91497562,Drug/Narcotic Violations,9040,Thursday
2017-03-30,15.0,91497518,Intimidation,9040,Thursday
2017-01-27,13.0,91092008,Simple Assault,9040,Friday
2017-03-10,0.0,93123978,Destruction/Damage/Vandalism of Property,8554,Friday
2017-01-06,20.0,88807407,Drug/Narcotic Violations,8554,Friday
2017-03-09,23.0,90103560,Drug/Narcotic Violations,9040,Thursday
2017-01-09,17.0,92305577,All Other Larceny,8554,Monday
2017-08-29,15.0,94030744,Theft From Building,9040,Tuesday
2017-09-13,19.0,94030797,Theft From Building,9040,Wednesday
2017-10-19,0.0,94351361,Simple Assault,8554,Thursday
2017-12-08,12.0,94507356,Burglary/Breaking & Entering,9040,Friday
2017-01-19,2.0,93123925,Intimidation,8554,Thursday
2017-10-03,15.0,93936220,All Other Larceny,8554,Tuesday
2017-07-07,16.0,93124210,All Other Larceny,8554,Friday
2017-04-21,23.0,91092127,Destruction/Damage/Vandalism of Property,9040,Friday
2017-10-12,17.0,93936427,Drug/Narcotic Violations,8554,Thursday
2017-05-13,2.0,93506489,Theft From Building,9040,Saturday
2017-10-25,11.0,94486444,All Other Larceny,8554,Wednesday
2017-06-27,18.0,93124189,Impersonation,8554,Tuesday
2017-03-15,20.0,92305648,Burglary/Breaking & Entering,8554,Wednesday
2017-12-16,16.0,96011809,Theft From Building,8554,Saturday
2017-01-13,0.0,94030679,Drug/Narcotic Violations,9040,Friday
2017-09-18,17.0,94030837,Theft From Building,9040,Monday
2017-04-18,8.0,91092131,Theft From Building,9040,Tuesday
2017-01-28,21.0,88829085,Drug/Narcotic Violations,9040,Saturday
2017-11-15,14.0,94399086,Destruction/Damage/Vandalism of Property,9040,Wednesday
2017-02-04,3.0,89294055,Weapon Law Violations,8554,Saturday
2017-03-26,12.0,90077229,Theft From Motor Vehicle,8554,Sunday
2017-09-18,17.0,93935955,All Other Larceny,8554,Monday
2017-12-07,13.0,94486524,Simple Assault,8554,Thursday
2017-11-16,14.0,94351476,Theft From Building,8554,Thursday
2017-06-17,7.0,93124164,All Other Larceny,8554,Saturday
2017-07-07,17.0,99639752,Theft From Building,9040,Friday
2017-10-20,20.0,93936447,Stolen Property Offenses,8554,Friday
2017-09-14,13.0,94030806,All Other Larceny,9040,Thursday
2017-09-06,14.0,93935732,Theft From Building,8554,Wednesday
2017-09-06,14.0,93935732,Weapon Law Violations,8554,Wednesday
2017-10-09,3.0,93936279,Drug/Narcotic Violations,8554,Monday
2017-12-01,0.0,95130265,Theft From Building,9040,Friday
2017-11-25,0.0,94399130,Theft From Building,9040,Saturday
2017-10-12,14.0,94030969,Theft From Building,9040,Thursday
2017-03-27,15.0,90103612,Burglary/Breaking & Entering,9040,Monday
2017-08-29,11.0,93401712,Theft From Building,8554,Tuesday
2017-02-27,15.0,89294134,All Other Larceny,8554,Monday
2017-02-24,17.0,89294130,Simple Assault,8554,Friday
2017-10-23,11.0,94030995,Theft From Building,9040,Monday
2017-09-24,15.0,94030869,Destruction/Damage/Vandalism of Property,9040,Sunday
2017-12-15,7.0,94507369,Destruction/Damage/Vandalism of Property,9040,Friday
2017-11-08,19.0,94351437,All Other Larceny,8554,Wednesday
2017-02-15,0.0,93123959,Identity Theft,8554,Wednesday
2017-02-11,15.0,89348617,Destruction/Damage/Vandalism of Property,9040,Saturday
2017-06-27,22.0,93124177,Impersonation,8554,Tuesday
2017-10-08,22.0,94030938,Burglary/Breaking & Entering,9040,Sunday
2017-09-29,13.0,94030889,All Other Larceny,9040,Friday
2017-03-01,20.0,93506338,Theft From Building,9040,Wednesday
2017-03-01,20.0,93506338,Burglary/Breaking & Entering,9040,Wednesday
2017-03-11,23.0,90103571,Aggravated Assault,9040,Saturday
2017-11-18,14.0,96301849,Drug/Narcotic Violations,8554,Saturday
2017-11-28,12.0,94351519,Credit Card/Automated Teller Machine Fraud,8554,Tuesday
2017-11-28,12.0,94351519,Theft From Building,8554,Tuesday
2017-02-12,17.0,89348625,Destruction/Damage/Vandalism of Property,9040,Sunday
2017-04-17,5.0,93506361,Theft From Motor Vehicle,9040,Monday
2017-04-29,2.0,92305846,Theft From Motor Vehicle,8554,Saturday
2017-09-06,14.0,94030766,All Other Larceny,9040,Wednesday
2017-10-31,15.0,94351407,Theft From Building,8554,Tuesday
2017-01-20,12.0,88829016,Theft From Building,9040,Friday
2017-08-28,17.0,93401704,All Other Larceny,8554,Monday
2017-03-22,20.0,93124004,All Other Larceny,8554,Wednesday
2017-07-18,0.0,93506606,Drug/Narcotic Violations,9040,Tuesday
2017-08-28,12.0,93506793,Theft From Building,9040,Monday
2017-04-09,20.0,93124056,All Other Larceny,8554,Sunday
2017-10-05,22.0,93936239,Burglary/Breaking & Entering,8554,Thursday
2017-09-25,12.0,94030874,Intimidation,9040,Monday
2017-01-22,13.0,88807454,Destruction/Damage/Vandalism of Property,8554,Sunday
2017-02-24,0.0,93123964,Theft From Building,8554,Friday
2017-02-20,15.0,89348651,Theft From Building,9040,Monday
2017-08-30,21.0,93401820,All Other Larceny,8554,Wednesday
2017-07-12,20.0,93124209,Burglary/Breaking & Entering,8554,Wednesday
2017-10-07,20.0,94030955,All Other Larceny,9040,Saturday
2017-01-10,0.0,93123937,Identity Theft,8554,Tuesday
2017-08-07,0.0,93506675,Theft From Building,9040,Monday
2017-06-22,0.0,93935574,Theft From Motor Vehicle,8554,Thursday
2017-06-16,18.0,93124175,Theft From Motor Vehicle,8554,Friday
2017-05-01,0.0,93506529,Theft From Building,9040,Monday
2017-11-04,22.0,100270126,Drug/Narcotic Violations,9040,Saturday
2017-02-13,10.0,89348652,Theft From Building,9040,Monday
2017-11-09,12.0,94351434,Intimidation,8554,Thursday
2017-03-17,14.0,90077224,Theft From Building,8554,Friday
2017-05-06,0.0,99635687,Drug/Narcotic Violations,9040,Saturday
2017-02-24,23.0,89294124,Drug/Narcotic Violations,8554,Friday
2017-03-20,0.0,90103618,Intimidation,9040,Monday
2017-03-02,7.0,92369850,False Pretenses/Swindle/Confidence Game,9040,Thursday
2017-02-06,13.0,89348599,Theft From Building,9040,Monday
2017-10-25,16.0,93936570,Theft From Building,8554,Wednesday
2017-09-09,9.0,94030780,All Other Larceny,9040,Saturday
2017-09-13,21.0,94030792,All Other Larceny,9040,Wednesday
2017-12-11,13.0,96011790,Theft From Building,8554,Monday
2017-12-23,8.0,95130323,Identity Theft,9040,Saturday
2017-05-21,7.0,93506499,Destruction/Damage/Vandalism of Property,9040,Sunday
2017-03-17,3.0,90103575,Destruction/Damage/Vandalism of Property,9040,Friday
2017-04-13,14.0,93124053,All Other Larceny,8554,Thursday
2017-09-11,21.0,94030781,Drug/Narcotic Violations,9040,Monday
2017-12-17,23.0,94507374,Theft From Building,9040,Sunday
2017-04-29,7.0,92305816,Theft From Motor Vehicle,8554,Saturday
2017-01-23,15.0,88829053,Theft From Building,9040,Monday
2017-10-12,17.0,99601547,Burglary/Breaking & Entering,8554,Thursday
2017-10-12,17.0,99601547,Drug/Narcotic Violations,8554,Thursday
2017-09-14,0.0,99051663,Intimidation,9040,Thursday
2016-01-15,10.0,93421256,Aggravated Assault,8554,Friday
2017-05-26,8.0,92305945,Drug/Narcotic Violations,8554,Friday
2017-09-18,15.0,93936443,All Other Larceny,8554,Monday
2017-08-09,16.0,93401421,All Other Larceny,8554,Wednesday
2017-09-27,14.0,93936098,All Other Larceny,8554,Wednesday
2017-05-22,5.0,98841439,Drug/Narcotic Violations,9040,Monday
2017-11-21,11.0,94351521,Drug/Narcotic Violations,8554,Tuesday
2017-10-28,1.0,94031038,Theft From Building,9040,Saturday
2017-04-20,21.0,93506369,Theft From Building,9040,Thursday
2017-09-12,14.0,93935873,All Other Larceny,8554,Tuesday
2017-04-10,2.0,93124055,Simple Assault,8554,Monday
2017-09-14,12.0,93935902,Theft From Building,8554,Thursday
2017-10-25,17.0,93936589,Extortion/Blackmail,8554,Wednesday
2017-10-31,10.0,94031044,Theft From Building,9040,Tuesday
2017-11-20,0.0,94399107,Theft From Building,9040,Monday
2017-02-28,8.0,94030673,Pornography/Obscene Material,9040,Tuesday
2017-09-02,17.0,94030763,Theft From Motor Vehicle,9040,Saturday
2017-07-30,15.0,93506629,Drug/Narcotic Violations,9040,Sunday
2017-05-05,21.0,93400989,Drug/Narcotic Violations,8554,Friday
2017-04-27,14.0,92305902,Drug/Narcotic Violations,8554,Thursday
2017-02-10,4.0,90103546,Destruction/Damage/Vandalism of Property,9040,Friday
2017-02-24,16.0,89348667,False Pretenses/Swindle/Confidence Game,9040,Friday
2017-03-07,20.0,92785797,Extortion/Blackmail,8554,Tuesday
2017-12-01,0.0,96050282,Simple Assault,9040,Friday
2017-03-15,0.0,93123989,Drug/Narcotic Violations,8554,Wednesday
2017-02-10,11.0,89348627,Theft From Building,9040,Friday
2017-02-10,17.0,90077035,Theft From Building,8554,Friday
2017-10-02,11.0,94031032,All Other Larceny,9040,Monday
2017-07-12,3.0,93124202,Drug/Narcotic Violations,8554,Wednesday
2017-10-04,16.0,94030926,Theft From Building,9040,Wednesday
2017-08-30,7.0,93401817,All Other Larceny,8554,Wednesday
2017-08-30,7.0,93401817,Destruction/Damage/Vandalism of Property,8554,Wednesday
2017-01-08,13.0,92369823,Intimidation,9040,Sunday
2017-05-22,0.0,93506521,All Other Larceny,9040,Monday
2017-01-05,7.0,88828975,False Pretenses/Swindle/Confidence Game,9040,Thursday
2017-10-14,17.0,94030965,Theft From Building,9040,Saturday
2017-12-09,0.0,94507359,Theft From Building,9040,Saturday
2017-07-26,17.0,93506624,Destruction/Damage/Vandalism of Property,9040,Wednesday
2017-09-25,12.0,93936037,All Other Larceny,8554,Monday
2017-08-09,11.0,93401415,All Other Larceny,8554,Wednesday
2017-10-13,23.0,93936398,Simple Assault,8554,Friday
2017-01-15,18.0,88829007,Theft From Building,9040,Sunday
2017-11-01,16.0,94399044,Theft From Building,9040,Wednesday
2017-07-13,20.0,93124208,Theft From Motor Vehicle,8554,Thursday
2017-09-05,7.0,99635706,Theft From Building,9040,Tuesday
2017-02-01,0.0,93124169,Identity Theft,8554,Wednesday
2017-03-12,11.0,90077124,Aggravated Assault,8554,Sunday
2017-01-31,16.0,89294057,Theft From Building,8554,Tuesday
2017-04-29,22.0,92305826,Drug/Narcotic Violations,8554,Saturday
2017-07-27,10.0,93506630,All Other Larceny,9040,Thursday
2017-03-20,21.0,90103610,Theft From Building,9040,Monday
2017-04-29,22.0,93506442,Motor Vehicle Theft,9040,Saturday
2017-09-12,14.0,94030787,All Other Larceny,9040,Tuesday
2017-11-24,21.0,94399128,Destruction/Damage/Vandalism of Property,9040,Friday
2017-05-15,0.0,92785880,Theft of Motor Vehicle Parts or Accessories,8554,Monday
2017-07-18,16.0,93506610,Theft From Building,9040,Tuesday
2017-10-23,16.0,93936537,Theft of Motor Vehicle Parts or Accessories,8554,Monday
2017-02-13,16.0,93400810,False Pretenses/Swindle/Confidence Game,8554,Monday
2017-11-29,15.0,94351538,Identity Theft,8554,Wednesday
2017-03-30,1.0,93124018,Drug/Narcotic Violations,8554,Thursday
2017-10-18,1.0,94030976,Theft From Building,9040,Wednesday
2017-01-03,19.0,88828974,Theft From Building,9040,Tuesday
2017-10-10,9.0,94030949,Counterfeiting/Forgery,9040,Tuesday
2017-08-29,22.0,93935649,All Other Larceny,8554,Tuesday
2017-07-27,12.0,99630956,Destruction/Damage/Vandalism of Property,9040,Thursday
2017-09-22,16.0,93935972,All Other Larceny,8554,Friday
2017-12-07,23.0,101075533,Embezzlement,8554,Thursday
2017-09-07,19.0,98332428,Drug/Narcotic Violations,8554,Thursday
2017-03-29,3.0,92305670,Intimidation,8554,Wednesday
2017-04-06,17.0,93124036,Theft From Building,8554,Thursday
2017-04-26,11.0,93506409,Destruction/Damage/Vandalism of Property,9040,Wednesday
2017-11-09,8.0,94399097,Theft From Building,9040,Thursday
2017-09-11,17.0,98332101,Theft From Building,8554,Monday
2017-03-03,20.0,90077077,Drug/Narcotic Violations,8554,Friday
2017-04-24,23.0,92305779,Destruction/Damage/Vandalism of Property,8554,Monday
2017-05-12,11.0,99639754,Theft From Building,9040,Friday
2017-10-07,23.0,98881134,All Other Larceny,8554,Saturday
2017-08-09,0.0,93401401,Identity Theft,8554,Wednesday
2017-08-04,19.0,93401357,All Other Larceny,8554,Friday
2017-05-02,17.0,93506454,Theft From Motor Vehicle,9040,Tuesday
2017-10-30,20.0,94351494,Fondling,8554,Monday
2017-03-15,17.0,93123980,Credit Card/Automated Teller Machine Fraud,8554,Wednesday
2017-12-02,10.0,94486445,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-08-22,2.0,93506749,Simple Assault,9040,Tuesday
2017-02-01,15.0,89294050,Drug/Narcotic Violations,8554,Wednesday
2017-01-09,9.0,88829025,Theft From Building,9040,Monday
2017-08-12,19.0,93401525,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-06-04,8.0,93124129,Wire Fraud,8554,Sunday
2017-09-28,10.0,93936093,All Other Larceny,8554,Thursday
2017-02-12,15.0,93123940,Intimidation,8554,Sunday
2017-02-19,15.0,93123947,Destruction/Damage/Vandalism of Property,8554,Sunday
2017-10-15,0.0,93936507,Identity Theft,8554,Sunday
2017-01-21,20.0,88807465,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-02-16,15.0,89348636,Theft From Building,9040,Thursday
2017-10-24,12.0,93936548,Drug/Narcotic Violations,8554,Tuesday
2017-06-30,22.0,93401215,Drug/Narcotic Violations,8554,Friday
2017-10-21,14.0,93936473,Theft From Motor Vehicle,8554,Saturday
2017-07-30,13.0,93506628,Simple Assault,9040,Sunday
2017-07-01,9.0,99630957,Theft From Building,9040,Saturday
2017-11-16,10.0,94351478,Theft From Building,8554,Thursday
2017-06-15,19.0,94399038,Simple Assault,9040,Thursday
2017-10-26,0.0,94351477,Credit Card/Automated Teller Machine Fraud,8554,Thursday
2017-09-27,18.0,93936096,All Other Larceny,8554,Wednesday
2017-10-25,15.0,94351373,All Other Larceny,8554,Wednesday
2017-07-01,12.0,99635696,Theft From Building,9040,Saturday
2017-02-16,16.0,99607074,Identity Theft,8554,Thursday
2017-06-27,7.0,94030708,Theft From Motor Vehicle,9040,Tuesday
2017-11-04,10.0,98332424,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-11-30,12.0,94399147,False Pretenses/Swindle/Confidence Game,9040,Thursday
2017-07-24,0.0,99635702,Destruction/Damage/Vandalism of Property,9040,Monday
2017-11-10,21.0,94351552,Burglary/Breaking & Entering,8554,Friday
2017-06-26,15.0,99635694,Theft From Building,9040,Monday
2017-11-19,17.0,94399120,Drug/Narcotic Violations,9040,Sunday
2017-10-16,7.0,93936415,Theft From Building,8554,Monday
2017-01-08,0.0,94030680,Drug/Narcotic Violations,9040,Sunday
2016-09-07,19.0,93421364,Simple Assault,8554,Wednesday
2017-03-13,9.0,93123983,Theft From Building,8554,Monday
2017-05-17,9.0,93506485,All Other Larceny,9040,Wednesday
2017-09-29,19.0,96011746,Counterfeiting/Forgery,8554,Friday
2017-09-29,19.0,96011746,All Other Larceny,8554,Friday
2017-03-17,15.0,93400828,Simple Assault,8554,Friday
2017-03-21,19.0,93935523,Wire Fraud,8554,Tuesday
2017-05-21,0.0,93401118,All Other Larceny,8554,Sunday
2017-09-25,9.0,93936028,Motor Vehicle Theft,8554,Monday
2017-07-25,6.0,93506618,Destruction/Damage/Vandalism of Property,9040,Tuesday
2017-09-04,18.0,93935746,All Other Larceny,8554,Monday
2017-05-27,10.0,93401093,Fondling,8554,Saturday
2017-12-11,7.0,96011888,All Other Larceny,8554,Monday
2017-06-05,0.0,93506533,Drug/Narcotic Violations,9040,Monday
2017-09-18,7.0,93935942,All Other Larceny,8554,Monday
2017-07-13,16.0,94486449,All Other Larceny,8554,Thursday
2017-02-19,22.0,89294118,All Other Larceny,8554,Sunday
2017-08-30,10.0,93401848,All Other Larceny,8554,Wednesday
2017-04-29,12.0,92305845,Drug/Narcotic Violations,8554,Saturday
2017-09-15,17.0,94351330,Theft From Motor Vehicle,8554,Friday
2017-11-10,21.0,94351468,Counterfeiting/Forgery,8554,Friday
2017-03-29,11.0,93401353,Stolen Property Offenses,8554,Wednesday
2017-11-15,10.0,94399096,Theft From Motor Vehicle,9040,Wednesday
2017-08-31,13.0,93935673,All Other Larceny,8554,Thursday
2017-06-15,14.0,93124167,Credit Card/Automated Teller Machine Fraud,8554,Thursday
2017-10-31,8.0,94351401,All Other Larceny,8554,Tuesday
2017-09-01,18.0,94030743,All Other Larceny,9040,Friday
2017-01-16,1.0,88829008,Destruction/Damage/Vandalism of Property,9040,Monday
2017-11-29,15.0,94399143,Identity Theft,9040,Wednesday
2017-01-28,10.0,93400734,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-02-20,7.0,89348665,Destruction/Damage/Vandalism of Property,9040,Monday
2017-09-23,16.0,93936027,All Other Larceny,8554,Saturday
2017-04-03,0.0,93935548,Pornography/Obscene Material,8554,Monday
2017-03-18,22.0,91039961,Weapon Law Violations,8554,Saturday
2017-02-12,0.0,93400814,Identity Theft,8554,Sunday
2017-10-13,21.0,94030971,Theft From Building,9040,Friday
2017-08-04,19.0,94351314,Burglary/Breaking & Entering,8554,Friday
2017-04-28,12.0,93506440,Theft From Building,9040,Friday
2017-11-27,1.0,94399150,Theft From Building,9040,Monday
2017-02-27,0.0,92305646,Weapon Law Violations,8554,Monday
2017-07-06,16.0,99639753,All Other Larceny,9040,Thursday
2017-01-16,15.0,88829012,Theft From Building,9040,Monday
2017-03-14,5.0,90103569,Simple Assault,9040,Tuesday
2017-09-03,11.0,93935698,Hacking/Computer Invasion,8554,Sunday
2017-08-10,16.0,93506692,Simple Assault,9040,Thursday
2017-02-12,20.0,93935490,Theft From Building,8554,Sunday
2017-08-17,9.0,93401471,Drug/Narcotic Violations,8554,Thursday
2017-12-29,4.0,95130301,Simple Assault,9040,Friday
2017-01-01,23.0,88828984,Extortion/Blackmail,9040,Sunday
2017-01-01,23.0,88828984,False Pretenses/Swindle/Confidence Game,9040,Sunday
2017-08-15,10.0,93506695,Simple Assault,9040,Tuesday
2017-08-29,16.0,93506785,Theft From Building,9040,Tuesday
2017-10-11,14.0,93936293,Theft From Building,8554,Wednesday
2017-02-05,14.0,92785771,Credit Card/Automated Teller Machine Fraud,8554,Sunday
2017-04-12,8.0,93124060,All Other Larceny,8554,Wednesday
2017-01-04,8.0,88807411,Drug/Narcotic Violations,8554,Wednesday
2017-05-02,13.0,94030699,Destruction/Damage/Vandalism of Property,9040,Tuesday
2017-01-25,10.0,88807470,Destruction/Damage/Vandalism of Property,8554,Wednesday
2017-03-23,10.0,91091956,Theft From Building,9040,Thursday
2017-04-27,14.0,93506417,Destruction/Damage/Vandalism of Property,9040,Thursday
2017-10-10,10.0,93936275,Theft From Motor Vehicle,8554,Tuesday
2017-07-30,23.0,93124232,All Other Larceny,8554,Sunday
2017-09-01,14.0,93935665,All Other Larceny,8554,Friday
2017-09-25,14.0,93936034,Burglary/Breaking & Entering,8554,Monday
2017-10-25,20.0,99013306,Impersonation,8554,Wednesday
2017-03-18,0.0,90103585,Drug/Narcotic Violations,9040,Saturday
2017-10-10,0.0,93936382,Simple Assault,8554,Tuesday
2017-11-13,12.0,94351472,Credit Card/Automated Teller Machine Fraud,8554,Monday
2017-02-08,14.0,89294068,Shoplifting,8554,Wednesday
2017-09-16,2.0,93935908,Simple Assault,8554,Saturday
2017-09-14,7.0,98332078,Burglary/Breaking & Entering,8554,Thursday
2017-12-23,19.0,95130303,Theft From Building,9040,Saturday
2017-09-16,13.0,93935907,All Other Larceny,8554,Saturday
2017-11-17,22.0,94399103,Drug/Narcotic Violations,9040,Friday
2017-10-20,22.0,94030985,Simple Assault,9040,Friday
2017-10-20,22.0,94030985,Drug/Narcotic Violations,9040,Friday
2017-05-21,14.0,99051664,Drug/Narcotic Violations,9040,Sunday
2017-01-20,2.0,92369825,Destruction/Damage/Vandalism of Property,9040,Friday
2017-09-09,16.0,94030770,Theft From Building,9040,Saturday
2017-11-19,3.0,94399106,Destruction/Damage/Vandalism of Property,9040,Sunday
2017-05-25,20.0,93506511,Shoplifting,9040,Thursday
2017-12-04,14.0,94507350,Simple Assault,9040,Monday
2017-09-24,2.0,94030865,Drug/Narcotic Violations,9040,Sunday
2017-02-06,22.0,89294067,Simple Assault,8554,Monday
2017-02-06,22.0,89294067,Destruction/Damage/Vandalism of Property,8554,Monday
2017-06-24,0.0,94030700,Destruction/Damage/Vandalism of Property,9040,Saturday
2017-09-11,20.0,93935860,Theft From Building,8554,Monday
2017-12-15,2.0,94507371,Burglary/Breaking & Entering,9040,Friday
2017-06-05,18.0,93124149,All Other Larceny,8554,Monday
2017-09-07,11.0,93935861,Destruction/Damage/Vandalism of Property,8554,Thursday
2017-03-28,17.0,90103614,All Other Larceny,9040,Tuesday
2017-08-28,16.0,93401696,Sexual Assault With An Object,8554,Monday
2017-09-22,7.0,94030866,Destruction/Damage/Vandalism of Property,9040,Friday
2017-12-19,4.0,94486666,Credit Card/Automated Teller Machine Fraud,8554,Tuesday
2017-03-25,21.0,94030710,Simple Assault,9040,Saturday
2017-11-25,11.0,94399140,Aggravated Assault,9040,Saturday
2017-06-01,0.0,94399157,Intimidation,9040,Thursday
2017-09-19,18.0,94030823,Destruction/Damage/Vandalism of Property,9040,Tuesday
2017-11-15,16.0,95130254,Burglary/Breaking & Entering,9040,Wednesday
2017-11-15,16.0,95130254,Intimidation,9040,Wednesday
2016-10-15,18.0,93422018,Theft From Building,8554,Saturday
2017-09-22,17.0,98332074,Intimidation,8554,Friday
2017-02-09,20.0,89348610,Theft From Building,9040,Thursday
2017-11-27,19.0,94351512,Motor Vehicle Theft,8554,Monday
2017-09-05,7.0,94030794,Theft From Building,9040,Tuesday
2017-09-15,15.0,94030821,Theft From Building,9040,Friday
2017-09-06,9.0,93935777,All Other Larceny,8554,Wednesday
2017-02-19,19.0,92785794,Motor Vehicle Theft,8554,Sunday
2017-05-09,10.0,93506474,Theft From Building,9040,Tuesday
2017-09-03,13.0,93935713,All Other Larceny,8554,Sunday
2017-02-13,9.0,92305605,Identity Theft,8554,Monday
2017-05-16,22.0,93124100,Fondling,8554,Tuesday
2017-04-21,3.0,99051659,Drug/Narcotic Violations,9040,Friday
2017-07-20,0.0,93506577,All Other Larceny,9040,Thursday
2017-04-12,9.0,91092074,Theft From Motor Vehicle,9040,Wednesday
2017-09-14,14.0,94030835,Theft From Building,9040,Thursday
2017-10-10,14.0,93936278,All Other Larceny,8554,Tuesday
2017-10-13,18.0,93936404,Burglary/Breaking & Entering,8554,Friday
2017-09-30,20.0,93936164,All Other Larceny,8554,Saturday
2017-07-30,17.0,99639763,Drug/Narcotic Violations,9040,Sunday
2017-11-06,12.0,94399065,Theft From Building,9040,Monday
2017-09-25,2.0,100254476,Drug/Narcotic Violations,8554,Monday
2017-09-25,2.0,100254476,All Other Larceny,8554,Monday
2017-09-21,13.0,98841447,Shoplifting,9040,Thursday
2017-04-19,13.0,92305819,Drug/Narcotic Violations,8554,Wednesday
2017-04-07,13.0,93124039,All Other Larceny,8554,Friday
2017-10-28,21.0,93936648,Drug/Narcotic Violations,8554,Saturday
2017-03-17,21.0,90103590,Drug/Narcotic Violations,9040,Friday
2017-09-02,10.0,93935697,All Other Larceny,8554,Saturday
2017-03-10,10.0,90103603,Theft From Building,9040,Friday
2017-09-06,8.0,93935761,Intimidation,8554,Wednesday
2017-03-22,0.0,93400849,Drug/Narcotic Violations,8554,Wednesday
2017-03-22,0.0,93400849,Weapon Law Violations,8554,Wednesday
2017-08-10,11.0,93401400,Motor Vehicle Theft,8554,Thursday
2017-10-24,10.0,93936551,All Other Larceny,8554,Tuesday
2017-03-26,2.0,91092006,Intimidation,9040,Sunday
2017-11-14,9.0,94351469,All Other Larceny,8554,Tuesday
2017-10-20,23.0,93936457,Simple Assault,8554,Friday
2017-09-22,14.0,94030875,All Other Larceny,9040,Friday
2017-10-07,15.0,94030944,Theft From Motor Vehicle,9040,Saturday
2017-01-16,18.0,88807440,Theft From Building,8554,Monday
2017-08-14,6.0,98332069,Burglary/Breaking & Entering,8554,Monday
2017-09-07,13.0,94030761,Destruction/Damage/Vandalism of Property,9040,Thursday
2017-11-25,13.0,94399135,Simple Assault,9040,Saturday
2017-05-18,13.0,93401097,False Pretenses/Swindle/Confidence Game,8554,Thursday
2017-01-22,16.0,90077026,Simple Assault,8554,Sunday
2017-09-27,11.0,93936068,Theft From Building,8554,Wednesday
2017-09-11,10.0,93935912,Credit Card/Automated Teller Machine Fraud,8554,Monday
2017-08-30,20.0,93401821,All Other Larceny,8554,Wednesday
2017-11-05,3.0,94351425,Aggravated Assault,8554,Sunday
2017-09-01,13.0,94030746,Wire Fraud,9040,Friday
2017-10-01,17.0,94030905,Aggravated Assault,9040,Sunday
2017-04-04,14.0,91092025,Theft From Motor Vehicle,9040,Tuesday
2017-12-10,0.0,94486576,Drug/Narcotic Violations,8554,Sunday
2017-08-12,20.0,93401476,All Other Larceny,8554,Saturday
2017-03-08,7.0,90103561,Theft From Building,9040,Wednesday
2017-01-09,13.0,92305583,Burglary/Breaking & Entering,8554,Monday
2017-09-06,6.0,94030757,Burglary/Breaking & Entering,9040,Wednesday
2017-05-31,16.0,93124128,All Other Larceny,8554,Wednesday
2017-03-12,15.0,93124054,All Other Larceny,8554,Sunday
2017-01-30,7.0,89294054,All Other Larceny,8554,Monday
2017-12-14,20.0,98881135,Weapon Law Violations,8554,Thursday
2017-02-05,13.0,89348593,Destruction/Damage/Vandalism of Property,9040,Sunday
2017-09-29,12.0,94030895,Theft From Building,9040,Friday
2017-09-02,11.0,93935759,All Other Larceny,8554,Saturday
2017-11-03,18.0,94399064,All Other Larceny,9040,Friday
2017-09-11,10.0,93935867,Intimidation,8554,Monday
2017-12-10,16.0,95069175,False Pretenses/Swindle/Confidence Game,8554,Sunday
2017-01-08,1.0,92305589,Drug/Narcotic Violations,8554,Sunday
